id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,Sample
6254,s03_1035_1335,s18_44_56,s11_n38_n28,s12_1433_1833,2,2000,s08_1695_1855,s1_below_10,Passenger Car,s03_20_30,Deployed,s3_170_180,3,Male,s2_70_100,150,267,s1_below_95,s2_4_5,1
6332,s08_2075_2210,s09_n26_n16,s13_n20_n6,s07_468_577,2,2002,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Not Deployed,s1_below_165,3,Female,s1_below_70,158,287,s5_175_up,s2_4_5,1
6435,s05_1555_1675,s12_0_3,s09_n54_n48,s12_1433_1833,2,2004,s08_1695_1855,s6_50_60,Passenger Car,s05_40_50,Deployed,s1_below_165,3,Female,s3_100_130,156,281,s4_135_175,s2_4_5,1
6550,s08_2075_2210,s08_n33_n26,s11_n38_n28,s14_2554_3893,2,2006,s07_1575_1695,s4_30_40,Truck (<=6000 lbs.),s02_10_20,Deployed,s2_165_170,3,Male,s1_below_70,157,278,s5_175_up,s2_4_5,1
6707,s04_1335_1555,s15_17_25,s13_n20_n6,s06_366_468,3,2002,s06_1455_1575,s5_40_50,Passenger Car,s07_60_70,Not Deployed,s4_180_up,3,Male,s2_70_100,156,272,s1_below_95,s2_4_5,1
6823,s05_1555_1675,s13_3_13,s09_n54_n48,s10_877_1099,5,2005,s04_1135_1335,s5_40_50,Passenger Car,s06_50_60,Deployed,s1_below_165,3,Female,s2_70_100,155,272,s3_125_135,s2_4_5,1
6885,s07_1935_2075,s12_0_3,s13_n20_n6,s10_877_1099,2,2002,s11_2255_2400,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,3,Female,s2_70_100,155,289,s3_125_135,s2_4_5,1
6921,s04_1335_1555,s17_31_44,s13_n20_n6,s13_1833_2554,3,2006,s08_1695_1855,s5_40_50,Passenger Car,s08_70_80,Deployed,s2_165_170,3,Female,s1_below_70,158,276,s1_below_95,s2_4_5,1
6945,s03_1035_1335,s14_13_17,s13_n20_n6,s06_366_468,3,2000,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Deployed,s1_below_165,3,Female,s1_below_70,151,263,s2_95_125,s1_below_4,1
7036,s09_2210_2350,s10_n16_n10,s08_n64_n54,s15_3893_up,2,2003,s05_1335_1455,s5_40_50,Truck (<=10000 lbs.),s03_20_30,Deployed,s4_180_up,3,Male,s2_70_100,166,364,s4_135_175,s4_6_7,1
7081,s08_2075_2210,s11_n10_0,s12_n28_n20,s11_1099_1433,2,2001,s05_1335_1455,s6_50_60,Truck (<=10000 lbs.),s05_40_50,Deployed,s2_165_170,3,Female,s1_below_70,157,294,s4_135_175,s2_4_5,1
7127,s06_1675_1935,s10_n16_n10,s13_n20_n6,s08_577_717,5,2000,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s3_170_180,3,Male,s2_70_100,169,352,s5_175_up,s3_5_6,1
7180,s04_1335_1555,s13_3_13,s12_n28_n20,s10_877_1099,2,2004,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,3,Female,s3_100_130,152,270,s2_95_125,s2_4_5,1
7246,s03_1035_1335,s10_n16_n10,s11_n38_n28,s05_290_366,4,2005,s07_1575_1695,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,3,Male,s2_70_100,143,248,s4_135_175,s1_below_4,1
7343,s07_1935_2075,s12_0_3,s11_n38_n28,s13_1833_2554,2,2002,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s1_below_165,3,Female,s4_130_up,162,303,s4_135_175,s2_4_5,1
7402,s03_1035_1335,s13_3_13,s11_n38_n28,s09_717_877,5,2000,s05_1335_1455,s5_40_50,Passenger Car,s09_80_90,Deployed,s1_below_165,3,Female,s1_below_70,154,272,s3_125_135,s2_4_5,1
7501,s03_1035_1335,s17_31_44,s13_n20_n6,s11_1099_1433,2,2002,s08_1695_1855,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s4_180_up,3,Male,s2_70_100,147,262,s1_below_95,s1_below_4,1
7565,s03_1035_1335,s05_n54_n47,s13_n20_n6,s12_1433_1833,2,2008,s07_1575_1695,s3_20_30,Passenger Car,s02_10_20,Not Deployed,s2_165_170,3,Female,s2_70_100,142,248,s5_175_up,s1_below_4,1
7641,s05_1555_1675,s12_0_3,s13_n20_n6,s10_877_1099,2,2004,s14_2645_2800,s6_50_60,Passenger Car,s04_30_40,Deployed,s4_180_up,3,Male,s2_70_100,153,288,s5_175_up,s2_4_5,1
7689,s04_1335_1555,s12_0_3,s11_n38_n28,s09_717_877,2,2003,s05_1335_1455,s6_50_60,Passenger Car,s02_10_20,Deployed,s3_170_180,3,Male,s1_below_70,154,267,s4_135_175,s2_4_5,1
7791,s03_1035_1335,s12_0_3,s10_n48_n38,s08_577_717,2,2003,s05_1335_1455,s5_40_50,Passenger Car,s02_10_20,Deployed,s1_below_165,3,Female,s1_below_70,148,261,s4_135_175,s1_below_4,1
8003,s06_1675_1935,s12_0_3,s18_39_53,s09_717_877,3,2005,s11_2255_2400,s6_50_60,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s4_180_up,3,Male,s2_70_100,157,272,s5_175_up,s2_4_5,1
8148,s06_1675_1935,s13_3_13,s11_n38_n28,s09_717_877,2,2005,s11_2255_2400,s3_20_30,Truck (<=6000 lbs.),s04_30_40,Deployed,s1_below_165,3,Female,s1_below_70,162,303,s3_125_135,s2_4_5,1
8301,s04_1335_1555,s13_3_13,s11_n38_n28,s09_717_877,2,2000,s09_1855_2075,s4_30_40,Passenger Car,s06_50_60,Deployed,s3_170_180,3,Male,s2_70_100,155,267,s3_125_135,s2_4_5,1
8387,s04_1335_1555,s13_3_13,s10_n48_n38,s06_366_468,2,2004,s07_1575_1695,s4_30_40,Passenger Car,s05_40_50,Deployed,s3_170_180,3,Female,s2_70_100,151,270,s3_125_135,s2_4_5,1
8431,s06_1675_1935,s13_3_13,s08_n64_n54,s11_1099_1433,3,2004,s10_2075_2255,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Deployed,s2_165_170,3,Male,s2_70_100,151,269,s1_below_95,s2_4_5,1
8455,s11_2570_2735,s10_n16_n10,s14_n6_1,s04_230_290,2,2006,s11_2255_2400,s6_50_60,Truck (<=10000 lbs.),s05_40_50,Deployed,s4_180_up,3,Male,s3_100_130,170,401,s5_175_up,s4_6_7,1
8511,s06_1675_1935,s13_3_13,s12_n28_n20,s05_290_366,2,2000,s07_1575_1695,s6_50_60,Truck (<=6000 lbs.),s02_10_20,Deployed,s1_below_165,3,Female,s1_below_70,142,272,s3_125_135,s1_below_4,1
8539,s07_1935_2075,s13_3_13,s13_n20_n6,s02_113_167,4,2006,s08_1695_1855,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s1_below_165,3,Female,s2_70_100,158,287,s1_below_95,s2_4_5,1
8625,s08_2075_2210,s12_0_3,s13_n20_n6,s04_230_290,2,2007,s10_2075_2255,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Deployed,s3_170_180,3,Male,s2_70_100,160,287,s3_125_135,s2_4_5,1
8705,s04_1335_1555,s12_0_3,s11_n38_n28,s06_366_468,4,2006,s06_1455_1575,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,3,Female,s2_70_100,155,274,s4_135_175,s2_4_5,1
8756,s03_1035_1335,s07_n41_n33,s13_n20_n6,s11_1099_1433,5,2001,s10_2075_2255,s4_30_40,Passenger Car,s08_70_80,Not Deployed,s4_180_up,3,Male,s2_70_100,147,262,s5_175_up,s1_below_4,1
8841,s04_1335_1555,s11_n10_0,s13_n20_n6,s02_113_167,5,2005,s07_1575_1695,s5_40_50,Passenger Car,s05_40_50,Deployed,s3_170_180,3,Female,s3_100_130,156,272,s4_135_175,s2_4_5,1
8922,s03_1035_1335,s15_17_25,s14_n6_1,s06_366_468,2,2005,s09_1855_2075,s3_20_30,Passenger Car,s04_30_40,Not Deployed,s4_180_up,3,Male,s3_100_130,148,262,s1_below_95,s1_below_4,1
8953,s05_1555_1675,s13_3_13,s13_n20_n6,s04_230_290,3,2005,s08_1695_1855,s5_40_50,Truck (<=6000 lbs.),s08_70_80,Not Deployed,s3_170_180,3,Male,s2_70_100,155,262,s1_below_95,s2_4_5,1
9007,s04_1335_1555,s08_n33_n26,s13_n20_n6,s09_717_877,5,2002,s11_2255_2400,s4_30_40,Passenger Car,s07_60_70,Deployed,s3_170_180,3,Female,s2_70_100,156,272,s5_175_up,s2_4_5,1
9026,s03_1035_1335,s11_n10_0,s12_n28_n20,s05_290_366,4,2000,s06_1455_1575,s5_40_50,Passenger Car,s05_40_50,Deployed,s1_below_165,3,Female,s1_below_70,150,251,s4_135_175,s1_below_4,1
9044,s04_1335_1555,s10_n16_n10,s12_n28_n20,s09_717_877,2,2004,s12_2400_2535,s5_40_50,Passenger Car,s02_10_20,Deployed,s4_180_up,3,Male,s1_below_70,155,266,s4_135_175,s2_4_5,1
9056,s04_1335_1555,s11_n10_0,s12_n28_n20,s06_366_468,3,2005,s04_1135_1335,s5_40_50,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,3,Female,s2_70_100,148,262,s4_135_175,s1_below_4,1
9097,s04_1335_1555,s14_13_17,s09_n54_n48,s13_1833_2554,5,2003,s06_1455_1575,s6_50_60,Passenger Car,s05_40_50,Deployed,s4_180_up,3,Male,s2_70_100,155,280,s3_125_135,s2_4_5,1
9174,s04_1335_1555,s15_17_25,s13_n20_n6,s13_1833_2554,2,2000,s18_3310_3675,s6_50_60,Truck (<=6000 lbs.),s02_10_20,Not Deployed,s4_180_up,3,Male,s2_70_100,139,275,s2_95_125,s1_below_4,1
9223,s04_1335_1555,s16_25_31,s12_n28_n20,s09_717_877,2,2007,s09_1855_2075,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s2_165_170,3,Female,s1_below_70,151,258,s1_below_95,s1_below_4,1
9305,s08_2075_2210,s13_3_13,s13_n20_n6,s07_468_577,3,2006,s16_2955_3205,s4_30_40,Truck (<=10000 lbs.),s05_40_50,Deployed,s3_170_180,3,Male,s2_70_100,167,364,s4_135_175,s4_6_7,1
9344,s04_1335_1555,s03_n70_n64,s13_n20_n6,s15_3893_up,3,2001,s08_1695_1855,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s3_170_180,3,Male,s1_below_70,157,281,s5_175_up,s2_4_5,1
9377,s03_1035_1335,s15_17_25,s13_n20_n6,s08_577_717,5,2004,s04_1135_1335,s4_30_40,Passenger Car,s07_60_70,Not Deployed,s4_180_up,3,Male,s4_130_up,145,264,s1_below_95,s1_below_4,1
9453,s03_1035_1335,s12_0_3,s13_n20_n6,s02_113_167,5,2004,s05_1335_1455,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s3_170_180,3,Male,s2_70_100,149,262,s4_135_175,s1_below_4,1
9517,s03_1035_1335,s13_3_13,s11_n38_n28,s06_366_468,2,2000,s09_1855_2075,s4_30_40,Passenger Car,s03_20_30,Deployed,s3_170_180,3,Male,s2_70_100,146,256,s3_125_135,s1_below_4,1
9558,s08_2075_2210,s12_0_3,s12_n28_n20,s08_577_717,3,2002,s06_1455_1575,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Deployed,s3_170_180,3,Male,s1_below_70,157,295,s4_135_175,s2_4_5,1
9608,s03_1035_1335,s10_n16_n10,s13_n20_n6,s05_290_366,4,2003,s05_1335_1455,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s3_170_180,3,Male,s2_70_100,143,244,s4_135_175,s1_below_4,1
9617,s05_1555_1675,s16_25_31,s12_n28_n20,s10_877_1099,2,2000,s10_2075_2255,s5_40_50,Passenger Car,s05_40_50,Deployed,s2_165_170,3,Male,s2_70_100,154,275,s1_below_95,s2_4_5,1
9659,s06_1675_1935,s11_n10_0,s11_n38_n28,s11_1099_1433,4,2007,s05_1335_1455,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,3,Male,s2_70_100,160,305,s4_135_175,s2_4_5,1
9708,s04_1335_1555,s10_n16_n10,s08_n64_n54,s12_1433_1833,2,2000,s03_1010_1135,s6_50_60,Truck (<=6000 lbs.),s03_20_30,Deployed,s1_below_165,3,Male,s1_below_70,152,265,s4_135_175,s2_4_5,1
9805,s04_1335_1555,s12_0_3,s12_n28_n20,s13_1833_2554,4,2001,s05_1335_1455,s3_20_30,Passenger Car,s03_20_30,Deployed,s1_below_165,3,Female,s1_below_70,151,263,s4_135_175,s1_below_4,1
9877,s04_1335_1555,s12_0_3,s15_1_17,s03_167_230,3,2005,s04_1135_1335,s7_60_70,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s2_165_170,3,Female,s2_70_100,148,262,s5_175_up,s1_below_4,1
9926,s03_1035_1335,s12_0_3,s12_n28_n20,s01_below_113,5,2004,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Deployed,s1_below_165,3,Female,s1_below_70,147,257,s4_135_175,s1_below_4,1
10003,s03_1035_1335,s13_3_13,s10_n48_n38,s10_877_1099,2,2003,s06_1455_1575,s4_30_40,Passenger Car,s06_50_60,Deployed,s1_below_165,3,Female,s1_below_70,148,253,s3_125_135,s1_below_4,1
10198,s04_1335_1555,s12_0_3,s11_n38_n28,s11_1099_1433,2,2000,s06_1455_1575,s3_20_30,Passenger Car,s05_40_50,Deployed,s3_170_180,3,Male,s3_100_130,156,277,s4_135_175,s2_4_5,1
10267,s05_1555_1675,s12_0_3,s12_n28_n20,s04_230_290,3,2006,s04_1135_1335,s4_30_40,Passenger Car,s04_30_40,Deployed,s1_below_165,3,Female,s2_70_100,153,288,s3_125_135,s2_4_5,1
10383,s04_1335_1555,s15_17_25,s13_n20_n6,s10_877_1099,2,2003,s09_1855_2075,s3_20_30,Passenger Car,s04_30_40,Not Deployed,s3_170_180,3,Male,s4_130_up,152,272,s1_below_95,s2_4_5,1
10402,s07_1935_2075,s11_n10_0,s13_n20_n6,s01_below_113,2,2004,s07_1575_1695,s3_20_30,Truck (<=10000 lbs.),s05_40_50,Deployed,s3_170_180,3,Female,s1_below_70,166,282,s4_135_175,s2_4_5,1
10436,s06_1675_1935,s07_n41_n33,s13_n20_n6,s08_577_717,2,2004,s13_2535_2645,s6_50_60,Truck (<=10000 lbs.),s07_60_70,Deployed,s4_180_up,3,Male,s2_70_100,161,333,s5_175_up,s3_5_6,1
10451,s08_2075_2210,s13_3_13,s08_n64_n54,s12_1433_1833,2,2003,s07_1575_1695,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s4_180_up,3,Male,s2_70_100,158,287,s3_125_135,s2_4_5,1
10533,s04_1335_1555,s10_n16_n10,s12_n28_n20,s06_366_468,2,2003,s05_1335_1455,s6_50_60,Truck (<=6000 lbs.),s06_50_60,Deployed,s2_165_170,3,Female,s3_100_130,148,262,s4_135_175,s1_below_4,1
10618,s05_1555_1675,s11_n10_0,s12_n28_n20,s11_1099_1433,4,2006,s09_1855_2075,s4_30_40,Passenger Car,s03_20_30,Deployed,s1_below_165,3,Female,s3_100_130,157,281,s1_below_95,s2_4_5,1
10649,s06_1675_1935,s17_31_44,s17_28_39,s06_366_468,5,2001,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s4_180_up,3,Male,s4_130_up,165,353,s5_175_up,s3_5_6,1
10737,s06_1675_1935,s14_13_17,s13_n20_n6,s07_468_577,2,2001,s06_1455_1575,s2_10_20,Passenger Car,s04_30_40,Not Deployed,s4_180_up,3,Female,s1_below_70,154,291,s1_below_95,s2_4_5,1
10781,s06_1675_1935,s11_n10_0,s13_n20_n6,s06_366_468,5,2003,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s03_20_30,Deployed,s2_165_170,3,Male,s1_below_70,152,265,s4_135_175,s2_4_5,1
10814,s03_1035_1335,s08_n33_n26,s13_n20_n6,s05_290_366,2,2004,s06_1455_1575,s6_50_60,Passenger Car,s03_20_30,Not Deployed,s3_170_180,3,Female,s1_below_70,143,248,s5_175_up,s1_below_4,1
10831,s03_1035_1335,s13_3_13,s11_n38_n28,s07_468_577,2,2001,s04_1135_1335,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,3,Female,s1_below_70,144,250,s3_125_135,s1_below_4,1
10936,s06_1675_1935,s12_0_3,s08_n64_n54,s15_3893_up,2,2001,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s03_20_30,Deployed,s4_180_up,3,Male,s2_70_100,152,312,s4_135_175,s2_4_5,1
11003,s04_1335_1555,s13_3_13,s09_n54_n48,s11_1099_1433,2,2002,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s1_below_165,3,Female,s1_below_70,148,320,s3_125_135,s2_4_5,1
11116,s05_1555_1675,s13_3_13,s12_n28_n20,s07_468_577,7,2000,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s06_50_60,Deployed,s2_165_170,3,Male,s2_70_100,155,284,s3_125_135,s2_4_5,1
11175,s03_1035_1335,s12_0_3,s08_n64_n54,s12_1433_1833,5,2005,s04_1135_1335,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,3,Female,s1_below_70,147,262,s4_135_175,s1_below_4,1
11223,s04_1335_1555,s12_0_3,s09_n54_n48,s09_717_877,2,2003,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Deployed,s1_below_165,3,Female,s2_70_100,148,262,s4_135_175,s1_below_4,1
11257,s03_1035_1335,s13_3_13,s13_n20_n6,s02_113_167,2,2000,s04_1135_1335,s4_30_40,Passenger Car,s09_80_90,Not Deployed,s1_below_165,3,Female,s1_below_70,149,271,s1_below_95,s2_4_5,1
11308,s03_1035_1335,s09_n26_n16,s11_n38_n28,s09_717_877,3,2001,s09_1855_2075,s5_40_50,Passenger Car,s05_40_50,Deployed,s1_below_165,3,Female,s2_70_100,146,247,s4_135_175,s1_below_4,1
11425,s06_1675_1935,s15_17_25,s13_n20_n6,s06_366_468,2,2002,s09_1855_2075,s6_50_60,Truck (<=10000 lbs.),s08_70_80,Not Deployed,s3_170_180,3,Male,s2_70_100,167,302,s1_below_95,s3_5_6,1
11457,s02_800_1035,s13_3_13,s11_n38_n28,s10_877_1099,6,2001,s05_1335_1455,s5_40_50,Passenger Car,s02_10_20,Deployed,s3_170_180,3,Female,s3_100_130,146,242,s2_95_125,s1_below_4,1
11511,s03_1035_1335,s12_0_3,s12_n28_n20,s03_167_230,2,2000,s05_1335_1455,s7_60_70,Passenger Car,s03_20_30,Not Deployed,s3_170_180,3,Female,s1_below_70,148,260,s4_135_175,s1_below_4,1
11557,s04_1335_1555,s16_25_31,s14_n6_1,s06_366_468,5,2005,s12_2400_2535,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s3_170_180,3,Female,s1_below_70,154,272,s1_below_95,s2_4_5,1
11614,s04_1335_1555,s10_n16_n10,s12_n28_n20,s10_877_1099,4,2005,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s2_165_170,3,Male,s2_70_100,147,262,s4_135_175,s1_below_4,1
11669,s03_1035_1335,s13_3_13,s12_n28_n20,s06_366_468,4,2006,s06_1455_1575,s4_30_40,Passenger Car,s06_50_60,Deployed,s3_170_180,3,Male,s4_130_up,145,237,s1_below_95,s1_below_4,1
11710,s04_1335_1555,s13_3_13,s10_n48_n38,s11_1099_1433,2,2004,s03_1010_1135,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s4_180_up,3,Male,s3_100_130,148,320,s3_125_135,s2_4_5,1
11764,s04_1335_1555,s15_17_25,s11_n38_n28,s11_1099_1433,2,2002,s10_2075_2255,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,3,Male,s2_70_100,148,262,s2_95_125,s1_below_4,1
11791,s04_1335_1555,s13_3_13,s13_n20_n6,s04_230_290,2,2001,s12_2400_2535,s5_40_50,Passenger Car,s02_10_20,Deployed,s1_below_165,3,Female,s1_below_70,156,281,s3_125_135,s2_4_5,1
12004,s03_1035_1335,s13_3_13,s11_n38_n28,s09_717_877,2,2003,s04_1135_1335,s4_30_40,Passenger Car,s04_30_40,Deployed,s3_170_180,3,Male,s2_70_100,146,260,s3_125_135,s1_below_4,1
12043,s05_1555_1675,s14_13_17,s10_n48_n38,s11_1099_1433,3,2005,s10_2075_2255,s6_50_60,Passenger Car,s04_30_40,Deployed,s4_180_up,3,Male,s3_100_130,158,281,s2_95_125,s2_4_5,1
12145,s03_1035_1335,s10_n16_n10,s14_n6_1,s01_below_113,5,2001,s07_1575_1695,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,3,Female,s2_70_100,149,262,s4_135_175,s1_below_4,1
12222,s06_1675_1935,s09_n26_n16,s13_n20_n6,s06_366_468,6,2005,s06_1455_1575,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Deployed,s1_below_165,3,Female,s2_70_100,148,320,s5_175_up,s2_4_5,1
12266,s07_1935_2075,s13_3_13,s13_n20_n6,s02_113_167,5,2003,s09_1855_2075,s5_40_50,Passenger Car,s08_70_80,Not Deployed,s3_170_180,3,Male,s2_70_100,157,309,s2_95_125,s2_4_5,1
12297,s07_1935_2075,s09_n26_n16,s13_n20_n6,s07_468_577,2,2005,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s2_165_170,3,Female,s1_below_70,162,288,s5_175_up,s2_4_5,1
12354,s04_1335_1555,s11_n10_0,s09_n54_n48,s13_1833_2554,2,2000,s05_1335_1455,s4_30_40,Passenger Car,s05_40_50,Deployed,s3_170_180,3,Female,s1_below_70,154,272,s4_135_175,s2_4_5,1
12401,s08_2075_2210,s12_0_3,s12_n28_n20,s09_717_877,2,2002,s13_2535_2645,s5_40_50,Truck (<=10000 lbs.),s04_30_40,Deployed,s4_180_up,3,Male,s2_70_100,166,365,s4_135_175,s4_6_7,1
12521,s05_1555_1675,s11_n10_0,s11_n38_n28,s11_1099_1433,5,2005,s08_1695_1855,s5_40_50,Passenger Car,s07_60_70,Deployed,s4_180_up,3,Male,s3_100_130,157,281,s4_135_175,s2_4_5,1
12599,s05_1555_1675,s16_25_31,s13_n20_n6,s11_1099_1433,2,2003,s04_1135_1335,s3_20_30,Passenger Car,s04_30_40,Not Deployed,s1_below_165,3,Female,s1_below_70,156,282,s1_below_95,s2_4_5,1
12662,s06_1675_1935,s15_17_25,s12_n28_n20,s13_1833_2554,2,2000,s14_2645_2800,s8_70_up,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,3,Male,s3_100_130,149,284,s4_135_175,s2_4_5,1
12701,s06_1675_1935,s11_n10_0,s13_n20_n6,s10_877_1099,5,2004,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s3_170_180,3,Female,s1_below_70,153,265,s5_175_up,s2_4_5,1
12750,s06_1675_1935,s13_3_13,s10_n48_n38,s12_1433_1833,2,2001,s05_1335_1455,s4_30_40,Truck (<=10000 lbs.),s06_50_60,Deployed,s1_below_165,3,Female,s1_below_70,167,302,s3_125_135,s3_5_6,1
12811,s10_2350_2570,s11_n10_0,s13_n20_n6,s03_167_230,4,2002,s10_2075_2255,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Not Deployed,s3_170_180,3,Male,s4_130_up,168,300,s5_175_up,s3_5_6,1
12909,s06_1675_1935,s13_3_13,s10_n48_n38,s12_1433_1833,2,2000,s08_1695_1855,s3_20_30,Truck (<=6000 lbs.),s03_20_30,Deployed,s3_170_180,3,Female,s2_70_100,151,269,s3_125_135,s2_4_5,1
13014,s09_2210_2350,s12_0_3,s13_n20_n6,s03_167_230,2,2002,s02_780_1010,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Deployed,s4_180_up,3,Male,s2_70_100,172,306,s3_125_135,s3_5_6,1
13073,s06_1675_1935,s15_17_25,s13_n20_n6,s09_717_877,5,2005,s07_1575_1695,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Deployed,s4_180_up,3,Male,s3_100_130,162,303,s1_below_95,s2_4_5,1
13103,s09_2210_2350,s12_0_3,s09_n54_n48,s08_577_717,2,2005,s05_1335_1455,s8_70_up,Truck (<=10000 lbs.),s04_30_40,Deployed,s3_170_180,3,Male,s2_70_100,182,355,s4_135_175,s4_6_7,1
13150,s03_1035_1335,s17_31_44,s13_n20_n6,s09_717_877,2,2000,s14_2645_2800,s4_30_40,Passenger Car,s09_80_90,Deployed,s1_below_165,3,Female,s1_below_70,150,271,s1_below_95,s2_4_5,1
13182,s03_1035_1335,s15_17_25,s12_n28_n20,s08_577_717,2,2005,s04_1135_1335,s4_30_40,Passenger Car,s05_40_50,Deployed,s4_180_up,3,Male,s2_70_100,147,260,s2_95_125,s1_below_4,1
13278,s03_1035_1335,s13_3_13,s10_n48_n38,s09_717_877,3,2003,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Deployed,s3_170_180,3,Female,s1_below_70,150,249,s3_125_135,s1_below_4,1
13325,s04_1335_1555,s10_n16_n10,s12_n28_n20,s08_577_717,6,2002,s03_1010_1135,s6_50_60,Passenger Car,s08_70_80,Deployed,s1_below_165,3,Female,s1_below_70,153,274,s4_135_175,s2_4_5,1
13529,s02_800_1035,s09_n26_n16,s07_n73_n64,s13_1833_2554,4,2001,s07_1575_1695,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,3,Male,s2_70_100,144,248,s4_135_175,s1_below_4,1
13620,s04_1335_1555,s13_3_13,s16_17_28,s05_290_366,2,2003,s08_1695_1855,s6_50_60,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s3_170_180,3,Female,s2_70_100,145,262,s5_175_up,s1_below_4,1
13648,s03_1035_1335,s12_0_3,s11_n38_n28,s08_577_717,2,2004,s07_1575_1695,s5_40_50,Passenger Car,s04_30_40,Deployed,s4_180_up,3,Male,s4_130_up,149,262,s4_135_175,s1_below_4,1
13743,s09_2210_2350,s12_0_3,s13_n20_n6,s09_717_877,2,2003,s08_1695_1855,s5_40_50,Truck (<=10000 lbs.),s06_50_60,Deployed,s4_180_up,3,Male,s3_100_130,167,364,s3_125_135,s4_6_7,1
13795,s05_1555_1675,s13_3_13,s13_n20_n6,s07_468_577,2,2005,s06_1455_1575,s5_40_50,Passenger Car,s09_80_90,Not Deployed,s3_170_180,3,Male,s3_100_130,157,281,s2_95_125,s2_4_5,1
13856,s03_1035_1335,s15_17_25,s15_1_17,s08_577_717,1,2003,s04_1135_1335,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s4_180_up,3,Male,s3_100_130,147,267,s1_below_95,s1_below_4,1
13922,s03_1035_1335,s12_0_3,s12_n28_n20,s05_290_366,4,2004,s07_1575_1695,s5_40_50,Passenger Car,s04_30_40,Deployed,s2_165_170,3,Female,s1_below_70,147,262,s4_135_175,s1_below_4,1
13953,s08_2075_2210,s13_3_13,s14_n6_1,s01_below_113,6,2003,s06_1455_1575,s5_40_50,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s3_170_180,3,Male,s2_70_100,139,353,s2_95_125,s3_5_6,1
14028,s04_1335_1555,s15_17_25,s14_n6_1,s08_577_717,2,2004,s06_1455_1575,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s2_165_170,3,Male,s1_below_70,150,272,s1_below_95,s2_4_5,1
