id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,Sample
15880,s03_1035_1335,s08_n33_n26,s12_n28_n20,s10_877_1099,4,2000,s06_1455_1575,s5_40_50,Passenger Car,s04_30_40,Not Deployed,s1_below_165,1,Male,s1_below_70,s04_145_151,260,185,s1_below_4,1
15964,s04_1335_1555,s12_0_3,s16_17_28,s04_230_290,4,2001,s16_2955_3205,s7_60_70,Passenger Car,s04_30_40,Not Deployed,s4_180_up,1,Female,s1_below_70,s05_151_159,267,315,s2_4_5,1
16064,s03_1035_1335,s11_n10_0,s11_n38_n28,s06_366_468,2,2000,s08_1695_1855,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,1,Male,s2_70_100,s04_145_151,260,145,s1_below_4,1
16165,s11_2570_2735,s13_3_13,s12_n28_n20,s08_577_717,4,2001,s06_1455_1575,s5_40_50,Truck (<=10000 lbs.),s06_50_60,Not Deployed,s4_180_up,1,Male,s3_100_130,s08_169_176,393,125,s4_6_7,1
16253,s06_1675_1935,s13_3_13,s13_n20_n6,s02_113_167,5,2002,s04_1135_1335,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s4_180_up,1,Male,s3_100_130,s05_151_159,276,75,s2_4_5,1
16342,s04_1335_1555,s12_0_3,s11_n38_n28,s06_366_468,2,2001,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s1_below_165,1,Female,s2_70_100,s05_151_159,262,135,s2_4_5,1
16434,s06_1675_1935,s11_n10_0,s14_n6_1,s02_113_167,4,2001,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s4_180_up,1,Male,s3_100_130,s05_151_159,305,195,s2_4_5,1
16517,s03_1035_1335,s12_0_3,s12_n28_n20,s04_230_290,3,2001,s07_1575_1695,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s2_165_170,1,Female,s1_below_70,s04_145_151,267,135,s1_below_4,1
16606,s06_1675_1935,s13_3_13,s12_n28_n20,s10_877_1099,3,2002,s09_1855_2075,s8_70_up,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s1_below_165,1,Female,s1_below_70,s06_159_163,307,125,s2_4_5,1
16690,s06_1675_1935,s13_3_13,s14_n6_1,s10_877_1099,5,2003,s08_1695_1855,s7_60_70,Passenger Car,s08_70_80,Not Deployed,s3_170_180,1,Male,s2_70_100,s05_151_159,293,165,s2_4_5,1
16778,s07_1935_2075,s11_n10_0,s12_n28_n20,s02_113_167,3,2001,s04_1135_1335,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s4_180_up,1,Male,s2_70_100,s06_159_163,303,145,s2_4_5,1
16888,s04_1335_1555,s15_17_25,s13_n20_n6,s06_366_468,2,2000,s13_2535_2645,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s1_below_165,1,Female,s2_70_100,s04_145_151,272,75,s2_4_5,1
16963,s03_1035_1335,s11_n10_0,s08_n64_n54,s10_877_1099,4,2002,s12_2400_2535,s4_30_40,Passenger Car,s03_20_30,Deployed,s1_below_165,1,Female,s1_below_70,s03_141_145,241,105,s1_below_4,1
17059,s06_1675_1935,s12_0_3,s15_1_17,s05_290_366,3,2001,s07_1575_1695,s6_50_60,Passenger Car,s03_20_30,Not Deployed,s4_180_up,1,Male,s3_100_130,s07_163_169,291,325,s2_4_5,1
17167,s03_1035_1335,s13_3_13,s13_n20_n6,s03_167_230,5,2000,s09_1855_2075,s5_40_50,Passenger Car,s03_20_30,Deployed,s4_180_up,1,Male,s2_70_100,s04_145_151,262,115,s1_below_4,1
17250,s05_1555_1675,s12_0_3,s14_n6_1,s05_290_366,5,2001,s05_1335_1455,s7_60_70,Truck (<=6000 lbs.),s03_20_30,Deployed,s3_170_180,1,Female,s1_below_70,s04_145_151,236,135,s1_below_4,1
17358,s10_2350_2570,s11_n10_0,s14_n6_1,s01_below_113,2,2001,s08_1695_1855,s5_40_50,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,1,Male,s3_100_130,s07_163_169,295,175,s2_4_5,1
17426,s06_1675_1935,s16_25_31,s11_n38_n28,s10_877_1099,2,2000,s05_1335_1455,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,1,Female,s2_70_100,s06_159_163,307,95,s2_4_5,1
17514,s04_1335_1555,s07_n41_n33,s12_n28_n20,s13_1833_2554,2,2000,s04_1135_1335,s4_30_40,Passenger Car,s07_60_70,Deployed,s2_165_170,1,Female,s1_below_70,s05_151_159,274,315,s2_4_5,1
17594,s03_1035_1335,s12_0_3,s15_1_17,s01_below_113,5,2002,s04_1135_1335,s7_60_70,Passenger Car,s04_30_40,Not Deployed,s3_170_180,1,Female,s2_70_100,s03_141_145,264,315,s1_below_4,1
17682,s10_2350_2570,s12_0_3,s13_n20_n6,s01_below_113,2,2000,s02_780_1010,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Not Deployed,s2_165_170,1,Female,s1_below_70,s06_159_163,299,125,s2_4_5,1
17779,s04_1335_1555,s13_3_13,s13_n20_n6,s04_230_290,2,2000,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s4_180_up,1,Male,s2_70_100,s05_151_159,276,115,s2_4_5,1
17860,s04_1335_1555,s14_13_17,s13_n20_n6,s07_468_577,2,2000,s04_1135_1335,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s3_170_180,1,Male,s2_70_100,s04_145_151,272,55,s2_4_5,1
17947,s04_1335_1555,s12_0_3,s13_n20_n6,s04_230_290,2,2000,s09_1855_2075,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s4_180_up,1,Male,s3_100_130,s05_151_159,270,135,s2_4_5,1
18063,s04_1335_1555,s11_n10_0,s12_n28_n20,s02_113_167,2,2010,s06_1455_1575,s6_50_60,Passenger Car,s08_70_80,Deployed,s4_180_up,1,Male,s1_below_70,s05_151_159,278,145,s2_4_5,1
18177,s05_1555_1675,s12_0_3,s11_n38_n28,s07_468_577,4,2008,s05_1335_1455,s5_40_50,Passenger Car,s06_50_60,Not Deployed,s3_170_180,1,Female,s1_below_70,s07_163_169,287,135,s2_4_5,1
18285,s04_1335_1555,s12_0_3,s16_17_28,s05_290_366,2,2010,s06_1455_1575,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s4_180_up,1,Male,s1_below_70,s05_151_159,278,315,s2_4_5,1
18395,s04_1335_1555,s12_0_3,s11_n38_n28,s05_290_366,3,2008,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,1,Male,s2_70_100,s05_151_159,280,135,s2_4_5,1
18507,s04_1335_1555,s12_0_3,s12_n28_n20,s03_167_230,2,2010,s08_1695_1855,s3_20_30,Passenger Car,s03_20_30,Not Deployed,s3_170_180,1,Male,s3_100_130,s05_151_159,280,135,s2_4_5,1
18621,s05_1555_1675,s12_0_3,s11_n38_n28,s04_230_290,4,2010,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,1,Male,s2_70_100,s05_151_159,262,135,s2_4_5,1
18710,s04_1335_1555,s15_17_25,s08_n64_n54,s05_290_366,4,2009,s05_1335_1455,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,1,Male,s2_70_100,s05_151_159,274,55,s2_4_5,1
18806,s03_1035_1335,s11_n10_0,s12_n28_n20,s07_468_577,2,2010,s07_1575_1695,s4_30_40,Passenger Car,s04_30_40,Deployed,s2_165_170,1,Female,s1_below_70,s05_151_159,260,145,s1_below_4,1
18911,s04_1335_1555,s11_n10_0,s12_n28_n20,s07_468_577,2,2010,s08_1695_1855,s7_60_70,Passenger Car,s05_40_50,Deployed,s4_180_up,1,Male,s2_70_100,s05_151_159,280,145,s2_4_5,1
18998,s03_1035_1335,s12_0_3,s12_n28_n20,s03_167_230,2,2008,s09_1855_2075,s6_50_60,Passenger Car,s05_40_50,Not Deployed,s2_165_170,1,Male,s2_70_100,s04_145_151,250,135,s1_below_4,1
19090,s04_1335_1555,s11_n10_0,s12_n28_n20,s02_113_167,4,2008,s10_2075_2255,s4_30_40,Passenger Car,s05_40_50,Deployed,s1_below_165,1,Female,s1_below_70,s05_151_159,268,155,s2_4_5,1
19177,s12_2735_2910,s11_n10_0,s13_n20_n6,s03_167_230,4,2005,s05_1335_1455,s4_30_40,Truck (<=10000 lbs.),s05_40_50,Not Deployed,s1_below_165,1,Female,s3_100_130,s08_169_176,394,135,s4_6_7,1
31,s04_1335_1555,s12_0_3,s11_n38_n28,s10_877_1099,4,2007,s05_1335_1455,s4_30_40,Passenger Car,s04_30_40,Deployed,s3_170_180,2,Male,s1_below_70,s05_151_159,285,135,s2_4_5,1
93,s03_1035_1335,s15_17_25,s12_n28_n20,s05_290_366,2,2002,s10_2075_2255,s3_20_30,Passenger Car,s02_10_20,Not Deployed,s3_170_180,2,Male,s2_70_100,s04_145_151,261,55,s1_below_4,1
223,s05_1555_1675,s11_n10_0,s13_n20_n6,s04_230_290,3,2005,s07_1575_1695,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,286,145,s2_4_5,1
299,s09_2210_2350,s20_61_up,s15_1_17,s15_3893_up,2,2005,s09_1855_2075,s3_20_30,Truck (<=6000 lbs.),s07_60_70,Not Deployed,s1_below_165,2,Female,s2_70_100,s05_151_159,326,35,s3_5_6,1
355,s05_1555_1675,s15_17_25,s13_n20_n6,s05_290_366,3,2006,s07_1575_1695,s6_50_60,Passenger Car,s04_30_40,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,281,75,s2_4_5,1
424,s06_1675_1935,s10_n16_n10,s13_n20_n6,s05_290_366,3,2003,s06_1455_1575,s4_30_40,Passenger Car,s04_30_40,Deployed,s4_180_up,2,Male,s2_70_100,s05_151_159,293,185,s2_4_5,1
482,s07_1935_2075,s12_0_3,s13_n20_n6,s05_290_366,5,2003,s12_2400_2535,s5_40_50,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s3_170_180,2,Female,s1_below_70,s05_151_159,287,125,s2_4_5,1
598,s03_1035_1335,s13_3_13,s13_n20_n6,s07_468_577,4,2006,s06_1455_1575,s4_30_40,Passenger Car,s09_80_90,Not Deployed,s2_165_170,2,Male,s2_70_100,s04_145_151,260,135,s1_below_4,1
740,s04_1335_1555,s13_3_13,s13_n20_n6,s04_230_290,2,2005,s06_1455_1575,s7_60_70,Truck (<=6000 lbs.),s06_50_60,Deployed,s2_165_170,2,Male,s3_100_130,s05_151_159,262,135,s2_4_5,1
783,s04_1335_1555,s10_n16_n10,s13_n20_n6,s05_290_366,2,2004,s09_1855_2075,s6_50_60,Passenger Car,s06_50_60,Deployed,s2_165_170,2,Female,s2_70_100,s05_151_159,257,175,s1_below_4,1
829,s04_1335_1555,s13_3_13,s12_n28_n20,s09_717_877,3,2007,s07_1575_1695,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,272,115,s2_4_5,1
922,s06_1675_1935,s09_n26_n16,s13_n20_n6,s11_1099_1433,2,2008,s04_1135_1335,s4_30_40,Truck (<=6000 lbs.),s08_70_80,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,272,205,s2_4_5,1
996,s04_1335_1555,s12_0_3,s12_n28_n20,s07_468_577,4,2007,s06_1455_1575,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,2,Female,s2_70_100,s05_151_159,277,135,s2_4_5,1
1105,s03_1035_1335,s14_13_17,s13_n20_n6,s04_230_290,3,2009,s09_1855_2075,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s4_180_up,2,Male,s2_70_100,s04_145_151,270,75,s1_below_4,1
1132,s04_1335_1555,s09_n26_n16,s12_n28_n20,s09_717_877,3,2007,s09_1855_2075,s7_60_70,Truck (<=6000 lbs.),s07_60_70,Not Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,262,135,s1_below_4,1
1207,s10_2350_2570,s11_n10_0,s13_n20_n6,s06_366_468,5,2008,s03_1010_1135,s5_40_50,Truck (<=10000 lbs.),s06_50_60,Deployed,s3_170_180,2,Male,s3_100_130,s08_169_176,364,165,s4_6_7,1
1254,s07_1935_2075,s12_0_3,s12_n28_n20,s08_577_717,7,2007,s03_1010_1135,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,2,Male,s1_below_70,s06_159_163,282,135,s2_4_5,1
1384,s05_1555_1675,s13_3_13,s13_n20_n6,s04_230_290,1,2001,s04_1135_1335,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,2,Female,s2_70_100,s05_151_159,276,115,s2_4_5,1
1494,s03_1035_1335,s15_17_25,s13_n20_n6,s02_113_167,2,2002,s06_1455_1575,s5_40_50,Passenger Car,s02_10_20,Deployed,s1_below_165,2,Female,s1_below_70,s04_145_151,262,85,s1_below_4,1
1553,s04_1335_1555,s16_25_31,s13_n20_n6,s13_1833_2554,2,2007,s07_1575_1695,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,2,Male,s2_70_100,s05_151_159,276,115,s2_4_5,1
1644,s04_1335_1555,s14_13_17,s13_n20_n6,s02_113_167,3,2001,s10_2075_2255,s3_20_30,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s2_165_170,2,Female,s2_70_100,s05_151_159,262,25,s2_4_5,1
1722,s04_1335_1555,s12_0_3,s12_n28_n20,s03_167_230,2,2006,s06_1455_1575,s3_20_30,Truck (<=6000 lbs.),s03_20_30,Deployed,s3_170_180,2,Male,s2_70_100,s04_145_151,237,135,s1_below_4,1
1798,s07_1935_2075,s12_0_3,s11_n38_n28,s13_1833_2554,3,2003,s04_1135_1335,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Deployed,s4_180_up,2,Male,s1_below_70,s07_163_169,283,135,s2_4_5,1
1938,s05_1555_1675,s11_n10_0,s10_n48_n38,s13_1833_2554,4,2003,s08_1695_1855,s5_40_50,Passenger Car,s02_10_20,Deployed,s3_170_180,2,Male,s1_below_70,s05_151_159,285,145,s2_4_5,1
2087,s04_1335_1555,s13_3_13,s13_n20_n6,s04_230_290,3,2003,s06_1455_1575,s6_50_60,Passenger Car,s09_80_90,Not Deployed,s2_165_170,2,Female,s1_below_70,s05_151_159,277,105,s2_4_5,1
2198,s04_1335_1555,s11_n10_0,s14_n6_1,s10_877_1099,3,2008,s06_1455_1575,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s2_165_170,2,Male,s2_70_100,s05_151_159,277,235,s2_4_5,1
2337,s04_1335_1555,s13_3_13,s13_n20_n6,s01_below_113,5,2007,s12_2400_2535,s5_40_50,Passenger Car,s04_30_40,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,273,115,s2_4_5,1
2393,s07_1935_2075,s12_0_3,s12_n28_n20,s06_366_468,2,2008,s03_1010_1135,s4_30_40,Truck (<=10000 lbs.),s04_30_40,Deployed,s4_180_up,2,Male,s2_70_100,s08_169_176,310,135,s3_5_6,1
2470,s04_1335_1555,s10_n16_n10,s13_n20_n6,s04_230_290,4,2008,s10_2075_2255,s5_40_50,Passenger Car,s02_10_20,Deployed,s3_170_180,2,Male,s2_70_100,s05_151_159,264,175,s2_4_5,1
2516,s06_1675_1935,s13_3_13,s13_n20_n6,s05_290_366,2,2007,s09_1855_2075,s3_20_30,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,277,85,s2_4_5,1
2623,s03_1035_1335,s09_n26_n16,s12_n28_n20,s11_1099_1433,4,2003,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s1_below_165,2,Female,s2_70_100,s03_141_145,248,175,s1_below_4,1
2715,s04_1335_1555,s11_n10_0,s11_n38_n28,s08_577_717,4,2006,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s1_below_165,2,Female,s2_70_100,s05_151_159,273,145,s2_4_5,1
2813,s04_1335_1555,s11_n10_0,s13_n20_n6,s06_366_468,4,2002,s10_2075_2255,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s3_170_180,2,Male,s2_70_100,s04_145_151,271,155,s2_4_5,1
2904,s11_2570_2735,s11_n10_0,s07_n73_n64,s09_717_877,2,2009,s04_1135_1335,s4_30_40,Truck (<=10000 lbs.),s04_30_40,Deployed,s3_170_180,2,Female,s2_70_100,s08_169_176,313,135,s3_5_6,1
3023,s04_1335_1555,s12_0_3,s18_39_53,s11_1099_1433,2,2001,s18_3310_3675,s7_60_70,Truck (<=6000 lbs.),s08_70_80,Not Deployed,s2_165_170,2,Male,s3_100_130,s03_141_145,295,315,s2_4_5,1
3094,s03_1035_1335,s13_3_13,s10_n48_n38,s07_468_577,7,2003,s11_2255_2400,s4_30_40,Passenger Car,s03_20_30,Deployed,s3_170_180,2,Male,s2_70_100,s04_145_151,262,115,s1_below_4,1
3230,s03_1035_1335,s13_3_13,s11_n38_n28,s07_468_577,6,2003,s09_1855_2075,s4_30_40,Truck (<=6000 lbs.),s07_60_70,Deployed,s1_below_165,2,Female,s1_below_70,s07_163_169,262,125,s2_4_5,1
3269,s03_1035_1335,s13_3_13,s13_n20_n6,s02_113_167,4,2003,s05_1335_1455,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,2,Male,s2_70_100,s04_145_151,251,115,s1_below_4,1
3358,s03_1035_1335,s11_n10_0,s11_n38_n28,s05_290_366,2,2005,s05_1335_1455,s5_40_50,Passenger Car,s07_60_70,Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,259,145,s1_below_4,1
3465,s03_1035_1335,s12_0_3,s16_17_28,s03_167_230,4,2000,s09_1855_2075,s5_40_50,Passenger Car,s06_50_60,Not Deployed,s3_170_180,2,Male,s2_70_100,s04_145_151,262,315,s1_below_4,1
3547,s03_1035_1335,s13_3_13,s13_n20_n6,s05_290_366,2,2001,s08_1695_1855,s5_40_50,Passenger Car,s07_60_70,Not Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,262,125,s1_below_4,1
3697,s03_1035_1335,s12_0_3,s11_n38_n28,s08_577_717,2,2001,s09_1855_2075,s6_50_60,Passenger Car,s06_50_60,Deployed,s2_165_170,2,Male,s2_70_100,s05_151_159,247,135,s1_below_4,1
3816,s08_2075_2210,s10_n16_n10,s13_n20_n6,s04_230_290,3,2009,s09_1855_2075,s5_40_50,Truck (<=10000 lbs.),s04_30_40,Deployed,s4_180_up,2,Male,s3_100_130,s08_169_176,343,145,s3_5_6,1
3866,s07_1935_2075,s12_0_3,s13_n20_n6,s04_230_290,2,2004,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,271,125,s2_4_5,1
3941,s07_1935_2075,s14_13_17,s12_n28_n20,s12_1433_1833,5,2004,s09_1855_2075,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s4_180_up,2,Male,s3_100_130,s06_159_163,308,105,s2_4_5,1
4048,s07_1935_2075,s15_17_25,s13_n20_n6,s09_717_877,2,2003,s07_1575_1695,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s4_180_up,2,Male,s3_100_130,s05_151_159,289,75,s2_4_5,1
4209,s08_2075_2210,s10_n16_n10,s13_n20_n6,s11_1099_1433,2,2005,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s09_80_90,Deployed,s4_180_up,2,Male,s3_100_130,s05_151_159,287,165,s2_4_5,1
4317,s03_1035_1335,s11_n10_0,s13_n20_n6,s06_366_468,4,2007,s03_1010_1135,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,2,Male,s1_below_70,s04_145_151,270,155,s2_4_5,1
4416,s03_1035_1335,s11_n10_0,s11_n38_n28,s10_877_1099,2,2006,s06_1455_1575,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,2,Male,s3_100_130,s04_145_151,265,145,s2_4_5,1
4543,s05_1555_1675,s13_3_13,s11_n38_n28,s10_877_1099,6,2007,s04_1135_1335,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,2,Female,s3_100_130,s05_151_159,258,125,s2_4_5,1
4627,s04_1335_1555,s12_0_3,s11_n38_n28,s08_577_717,5,2006,s10_2075_2255,s5_40_50,Truck (<=6000 lbs.),s03_20_30,Deployed,s1_below_165,2,Female,s1_below_70,s04_145_151,283,125,s2_4_5,1
4685,s05_1555_1675,s13_3_13,s10_n48_n38,s09_717_877,4,2003,s05_1335_1455,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s4_180_up,2,Male,s2_70_100,s05_151_159,262,125,s2_4_5,1
4779,s04_1335_1555,s12_0_3,s16_17_28,s07_468_577,4,2006,s10_2075_2255,s5_40_50,Passenger Car,s03_20_30,Deployed,s4_180_up,2,Male,s2_70_100,s05_151_159,270,315,s2_4_5,1
4878,s03_1035_1335,s12_0_3,s09_n54_n48,s10_877_1099,3,2000,s04_1135_1335,s7_60_70,Passenger Car,s05_40_50,Deployed,s1_below_165,2,Male,s2_70_100,s03_141_145,264,135,s1_below_4,1
5043,s03_1035_1335,s12_0_3,s12_n28_n20,s05_290_366,3,2001,s05_1335_1455,s5_40_50,Passenger Car,s03_20_30,Deployed,s2_165_170,2,Female,s2_70_100,s04_145_151,267,135,s1_below_4,1
5107,s04_1335_1555,s16_25_31,s13_n20_n6,s13_1833_2554,4,2008,s09_1855_2075,s4_30_40,Passenger Car,s04_30_40,Deployed,s3_170_180,2,Female,s3_100_130,s05_151_159,285,75,s2_4_5,1
5287,s05_1555_1675,s11_n10_0,s11_n38_n28,s08_577_717,2,2002,s13_2535_2645,s3_20_30,Truck (<=6000 lbs.),s05_40_50,Deployed,s2_165_170,2,Male,s2_70_100,s04_145_151,310,145,s2_4_5,1
5372,s06_1675_1935,s13_3_13,s13_n20_n6,s06_366_468,2,2009,s05_1335_1455,s1_below_10,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s3_170_180,2,Male,s2_70_100,s06_159_163,270,65,s2_4_5,1
5498,s04_1335_1555,s12_0_3,s18_39_53,s14_2554_3893,6,2004,s06_1455_1575,s4_30_40,Passenger Car,s02_10_20,Not Deployed,s4_180_up,2,Male,s1_below_70,s04_145_151,252,315,s1_below_4,1
5590,s05_1555_1675,s13_3_13,s13_n20_n6,s02_113_167,2,2004,s08_1695_1855,s4_30_40,Passenger Car,s07_60_70,Not Deployed,s4_180_up,2,Male,s2_70_100,s05_151_159,279,85,s2_4_5,1
5699,s04_1335_1555,s08_n33_n26,s13_n20_n6,s07_468_577,2,2002,s09_1855_2075,s3_20_30,Passenger Car,s08_70_80,Deployed,s2_165_170,2,Male,s2_70_100,s05_151_159,280,205,s2_4_5,1
5795,s03_1035_1335,s12_0_3,s08_n64_n54,s14_2554_3893,2,2007,s09_1855_2075,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,2,Male,s2_70_100,s04_145_151,273,135,s2_4_5,1
5943,s06_1675_1935,s13_3_13,s14_n6_1,s07_468_577,2,2007,s05_1335_1455,s3_20_30,Truck (<=6000 lbs.),s06_50_60,Deployed,s3_170_180,2,Female,s2_70_100,s07_163_169,303,145,s3_5_6,1
6082,s09_2210_2350,s13_3_13,s11_n38_n28,s13_1833_2554,4,2001,s06_1455_1575,s5_40_50,Truck (<=10000 lbs.),s05_40_50,Deployed,s4_180_up,2,Male,s4_130_up,s07_163_169,295,125,s2_4_5,1
6160,s06_1675_1935,s14_13_17,s13_n20_n6,s11_1099_1433,5,2004,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Deployed,s4_180_up,2,Male,s2_70_100,s07_163_169,282,75,s2_4_5,1
6252,s03_1035_1335,s16_25_31,s14_n6_1,s05_290_366,1,2007,s13_2535_2645,s1_below_10,Passenger Car,s07_60_70,Not Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,262,55,s1_below_4,1
6355,s04_1335_1555,s11_n10_0,s13_n20_n6,s03_167_230,6,2002,s10_2075_2255,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s3_170_180,2,Male,s1_below_70,s05_151_159,272,145,s2_4_5,1
6437,s06_1675_1935,s18_44_56,s14_n6_1,s14_2554_3893,3,2007,s10_2075_2255,s3_20_30,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s2_165_170,2,Female,s1_below_70,s06_159_163,285,55,s2_4_5,1
6565,s03_1035_1335,s12_0_3,s13_n20_n6,s01_below_113,2,2004,s06_1455_1575,s4_30_40,Passenger Car,s08_70_80,Not Deployed,s1_below_165,2,Female,s1_below_70,s04_145_151,261,125,s1_below_4,1
6757,s03_1035_1335,s16_25_31,s13_n20_n6,s10_877_1099,2,2000,s09_1855_2075,s3_20_30,Passenger Car,s04_30_40,Not Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,262,75,s1_below_4,1
6836,s06_1675_1935,s16_25_31,s14_n6_1,s08_577_717,3,2001,s10_2075_2255,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,2,Male,s2_70_100,s05_151_159,265,55,s2_4_5,1
6930,s03_1035_1335,s12_0_3,s13_n20_n6,s01_below_113,2,2003,s04_1135_1335,s3_20_30,Passenger Car,s05_40_50,Deployed,s1_below_165,2,Female,s1_below_70,s04_145_151,247,125,s1_below_4,1
7032,s04_1335_1555,s10_n16_n10,s10_n48_n38,s08_577_717,2,2002,s10_2075_2255,s4_30_40,Passenger Car,s02_10_20,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,272,155,s2_4_5,1
7109,s06_1675_1935,s13_3_13,s13_n20_n6,s05_290_366,4,2002,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s02_10_20,Not Deployed,s2_165_170,2,Female,s2_70_100,s04_145_151,320,135,s2_4_5,1
7174,s05_1555_1675,s12_0_3,s11_n38_n28,s12_1433_1833,4,2006,s10_2075_2255,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,2,Male,s3_100_130,s05_151_159,281,115,s2_4_5,1
7253,s04_1335_1555,s13_3_13,s11_n38_n28,s08_577_717,2,2005,s06_1455_1575,s4_30_40,Passenger Car,s03_20_30,Deployed,s4_180_up,2,Male,s3_100_130,s05_151_159,267,125,s2_4_5,1
7355,s06_1675_1935,s09_n26_n16,s11_n38_n28,s12_1433_1833,2,2004,s07_1575_1695,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s1_below_165,2,Female,s1_below_70,s05_151_159,265,165,s2_4_5,1
7440,s07_1935_2075,s16_25_31,s12_n28_n20,s10_877_1099,1,2001,s06_1455_1575,s7_60_70,Truck (<=6000 lbs.),s05_40_50,Deployed,s1_below_165,2,Female,s2_70_100,s04_145_151,320,45,s2_4_5,1
7495,s09_2210_2350,s13_3_13,s09_n54_n48,s13_1833_2554,4,2004,s06_1455_1575,s7_60_70,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,2,Male,s2_70_100,s07_163_169,295,25,s2_4_5,1
7667,s07_1935_2075,s13_3_13,s11_n38_n28,s07_468_577,2,2006,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s1_below_165,2,Female,s1_below_70,s04_145_151,289,125,s2_4_5,1
