id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT
17961,1940,0,-10,92,2,2000,1300,35,Passenger Car,27,Not Deployed,173,0,Female,58,149,273,135,4.0677
17962,2080,-22,-19,582,2,2000,1710,60,Truck (<=10000 lbs.),41,Deployed,152,1,Female,50,130,282,185,3.666
17963,1570,-9,-5,103,2,2001,1300,25,Passenger Car,17,Not Deployed,178,0,Male,91,143,276,195,3.9468
17964,1160,-6,-11,78,4,2000,1380,30,Passenger Car,19,Not Deployed,158,0,Female,68,147,267,165,3.9249
17965,1190,0,38,157,2,2000,1160,40,Passenger Car,33,Not Deployed,165,1,Female,54,146,255,315,3.723
17966,1540,0,-30,410,2,2000,1250,30,Truck (<=6000 lbs.),30,Not Deployed,170,0,Male,73,138,275,135,3.795
17967,1280,7,-19,255,4,2000,1050,40,Passenger Car,40,Deployed,175,1,Male,84,151,256,115,3.8656
17968,1360,4,-11,200,3,2000,1470,30,Passenger Car,60,Not Deployed,188,1,Male,109,155,267,115,4.1385
17969,1570,-11,-30,381,2,2000,1190,30,Truck (<=6000 lbs.),38,Deployed,158,1,Female,54,147,258,155,3.7926
17970,1290,4,-25,382,3,2000,930,40,Passenger Car,85,Deployed,170,1,Male,82,150,262,125,3.93
17971,1790,-4,-22,315,4,2000,1430,40,Passenger Car,23,Deployed,170,1,Male,72,162,303,145,4.9086
17972,1430,14,-24,556,2,2000,1790,40,Truck (<=6000 lbs.),71,Deployed,155,2,Female,82,141,295,105,4.1888
17973,1810,0,-64,1693,2,2000,2100,55,Passenger Car,58,Deployed,188,1,Male,113,155,262,135,4.061
17974,1190,15,-26,462,3,2000,1360,40,Passenger Car,34,Deployed,168,1,Female,84,147,255,95,3.7485
17975,1830,0,-12,430,5,2000,1820,45,Passenger Car,55,Deployed,183,1,Male,84,163,303,195,4.9389
17976,1740,3,-8,140,2,2000,1750,55,Truck (<=6000 lbs.),25,Not Deployed,191,0,Male,100,174,284,135,4.9416
17977,1840,-7,-12,201,5,2001,1920,35,Passenger Car,18,Not Deployed,170,1,Female,57,152,288,115,4.3776
17978,1910,3,-19,455,5,2000,1200,45,Truck (<=6000 lbs.),51,Deployed,158,1,Female,86,168,352,125,5.9136
17979,1570,12,-4,507,2,2000,1780,50,Passenger Car,71,Deployed,170,2,Male,104,158,287,135,4.5346
17980,1520,-24,-9,383,2,2000,1940,50,Passenger Car,30,Deployed,152,2,Female,51,157,276,205,4.3332
17981,1570,-17,-10,511,3,2000,1510,35,Passenger Car,97,Not Deployed,168,0,Male,68,158,287,195,4.5346
17982,1670,-6,-34,575,5,2000,1390,25,Passenger Car,42,Deployed,173,1,Male,82,161,258,145,4.158
17983,1960,-19,-23,1059,3,2000,2380,35,Truck (<=6000 lbs.),25,Not Deployed,163,0,Female,56,156,284,175,4.4275
17984,920,-3,-17,93,3,2000,1240,35,Passenger Car,31,Not Deployed,185,1,Male,93,143,237,145,3.3891
17985,1060,12,-32,380,7,2000,2330,35,Passenger Car,18,Deployed,168,0,Female,71,148,262,115,3.8776
17986,1580,-4,-11,100,7,2000,1160,35,Passenger Car,52,Deployed,168,0,Male,66,154,275,155,4.235
17987,1590,0,-13,976,5,2000,1640,35,Passenger Car,53,Deployed,168,3,Female,83,151,267,135,4.0317
17988,1570,0,-18,295,5,2000,1360,35,Passenger Car,37,Deployed,158,1,Female,57,158,287,135,4.5346
17989,1060,-12,-21,253,5,2000,980,40,Passenger Car,52,Deployed,122,1,Female,45,142,260,165,3.692
17990,1210,-16,-28,814,5,2000,1770,35,Passenger Car,7,Deployed,183,0,Male,84,145,264,165,3.828
17991,1720,2,-31,158,5,2000,1220,35,Passenger Car,41,Deployed,157,1,Female,59,152,265,95,4.028
17992,1890,0,-27,562,5,2001,1550,65,Passenger Car,20,Deployed,160,0,Female,45,154,270,135,4.158
17993,1310,11,-2,190,3,2000,2580,35,Passenger Car,23,Not Deployed,183,1,Male,68,150,251,55,3.765
17994,1940,0,-52,529,4,2000,1910,45,Truck (<=10000 lbs.),21,Deployed,180,0,Male,77,167,364,135,6.0788
17995,1080,-10,-46,256,7,2000,1180,35,Passenger Car,30,Deployed,170,1,Male,84,147,254,145,3.7338
17996,2070,3,15,249,5,2000,2410,60,Truck (<=10000 lbs.),40,Not Deployed,180,0,Male,86,157,254,325,3.9878
17997,1570,-8,-14,188,6,2000,1450,30,Passenger Car,36,Deployed,175,1,Male,82,158,287,165,4.5346
17998,1290,0,-10,43,3,2000,1100,60,Passenger Car,53,Not Deployed,160,0,Female,61,151,262,135,3.9562
17999,1380,-8,-21,647,3,2000,1120,35,Truck (<=6000 lbs.),16,Deployed,170,0,Male,64,140,275,155,3.85
18000,1070,-56,10,2029,2,2000,1580,35,Passenger Car,36,Not Deployed,155,4,Female,49,148,262,235,3.8776
18001,2160,6,10,231,2,2000,1440,35,Truck (<=10000 lbs.),34,Not Deployed,183,1,Male,118,174,351,345,6.1074
18002,1830,0,-23,480,2,2000,1140,45,Passenger Car,69,Not Deployed,178,3,Male,127,145,305,135,4.4616
18003,1360,33,-6,904,2,2000,1220,25,Passenger Car,44,Not Deployed,173,1,Female,84,154,267,55,4.1118
18004,1360,11,-6,263,4,2000,2640,35,Passenger Car,57,Not Deployed,168,0,Female,57,154,267,125,4.1118
18005,1160,8,-15,151,5,2000,1380,60,Passenger Car,24,Not Deployed,163,0,Female,51,149,262,135,3.9038
18006,1340,6,-32,672,5,2000,1350,35,Passenger Car,21,Deployed,183,1,Male,79,152,259,125,3.9368
18007,1780,12,-19,279,4,2000,1900,30,Passenger Car,33,Deployed,170,1,Male,91,163,291,155,4.7433
18008,1310,15,-18,84,2,2000,1460,30,Passenger Car,23,Deployed,188,1,Male,91,150,251,95,3.765
18009,1060,-9,-3,122,5,2000,2030,30,Passenger Car,23,Not Deployed,180,0,Male,77,143,260,205,3.718
18010,1370,0,-62,1173,3,2000,1830,50,Passenger Car,25,Deployed,201,2,Male,83,152,270,135,4.104
18011,1880,2,-14,233,2,2000,1570,25,Passenger Car,43,Not Deployed,188,0,Male,88,157,309,115,4.8513
18012,1310,26,-15,821,2,2000,1790,35,Passenger Car,22,Not Deployed,163,3,Female,54,150,270,75,4.05
18013,1900,13,-7,1665,2,2000,1140,25,Passenger Car,38,Not Deployed,163,0,Female,82,162,303,125,4.9086
18014,1160,-13,-5,151,2,2000,1620,30,Passenger Car,22,Deployed,165,1,Female,66,158,262,205,4.1496
18015,1120,-29,-3,600,2,2000,1320,35,Passenger Car,23,Not Deployed,188,0,Male,87,148,260,215,3.848
18016,1230,0,-28,280,5,2000,1120,55,Passenger Car,20,Deployed,160,0,Female,57,149,262,135,3.9038
18017,1850,2,21,239,4,2000,1620,25,Passenger Car,44,Not Deployed,182,0,Male,104,162,303,315,4.9086
18018,1570,9,-11,174,4,2000,1050,25,Passenger Car,19,Deployed,175,0,Male,80,158,287,95,4.5346
18019,1450,22,-13,182,2,2000,1300,45,Truck (<=6000 lbs.),16,Deployed,165,1,Female,59,152,237,75,3.6024
18020,1360,0,-10,117,2,2000,1800,30,Passenger Car,57,Deployed,165,0,Male,59,154,267,155,4.1118
18021,1560,0,-51,762,3,2000,1560,55,Passenger Car,51,Deployed,173,2,Male,73,157,277,135,4.3489
18022,1420,0,-69,3212,4,2000,1030,45,Passenger Car,24,Deployed,183,0,Male,79,150,272,115,4.08
18023,1710,-9,-10,113,3,2000,1150,30,Passenger Car,54,Deployed,165,1,Male,82,128,258,175,3.3024
18024,1020,0,-48,984,2,2000,1000,40,Passenger Car,41,Deployed,178,2,Male,100,145,250,135,3.625
18025,1820,6,-13,161,3,2000,1030,65,Truck (<=6000 lbs.),57,Not Deployed,183,0,Male,86,160,269,135,4.304
18026,1160,-8,-25,448,2,2000,1870,55,Passenger Car,16,Deployed,168,1,Female,64,146,255,125,3.723
18027,1160,3,-15,244,5,2000,1910,35,Passenger Car,23,Not Deployed,155,0,Female,50,146,267,125,3.8982
18028,1500,0,55,456,5,2000,1710,35,Truck (<=10000 lbs.),29,Not Deployed,175,1,Male,84,155,254,315,3.937
18029,1430,0,-28,384,4,2000,1500,30,Passenger Car,28,Deployed,188,0,Male,76,148,273,135,4.0404
18030,1830,5,-11,502,4,2009,1410,45,Truck (<=6000 lbs.),65,Deployed,168,2,Male,83,160,282,145,4.512
18031,1190,-10,-4,560,2,2010,1930,30,Passenger Car,26,Not Deployed,155,0,Female,45,153,260,195,3.978
18032,1590,9,-25,552,2,2010,1490,45,Truck (<=6000 lbs.),34,Deployed,170,0,Male,68,162,275,135,4.455
18033,1430,8,-13,101,5,2008,1400,40,Passenger Car,24,Not Deployed,178,0,Male,75,154,262,125,4.0348
18034,1220,2,11,78,2,2011,1440,55,Passenger Car,46,Not Deployed,160,2,Female,68,151,262,325,3.9562
18035,1520,15,-13,59,2,2009,1070,15,Truck (<=6000 lbs.),32,Not Deployed,183,0,Female,69,156,266,55,4.1496
18036,1280,4,-10,620,1,2010,2230,30,Passenger Car,77,Not Deployed,157,0,Female,59,150,270,85,4.05
18037,1170,-3,19,269,2,2008,1110,55,Passenger Car,33,Not Deployed,175,0,Male,68,147,261,305,3.8367
18038,1510,0,-8,252,2,2008,1480,30,Passenger Car,20,Not Deployed,170,0,Male,54,158,274,155,4.3292
18039,1570,0,-21,264,5,2011,1910,35,Passenger Car,50,Not Deployed,183,0,Male,95,157,275,135,4.3175
18040,1390,0,15,170,2,2008,1270,45,Truck (<=6000 lbs.),30,Not Deployed,180,0,Male,100,152,260,315,3.952
18041,1520,3,-18,203,2,2011,1410,40,Passenger Car,63,Deployed,170,2,Female,70,156,273,125,4.2588
18042,1700,2,-16,620,3,2009,1100,40,Passenger Car,58,Deployed,183,1,Male,79,150,276,155,4.14
18043,1470,-13,-5,154,2,2009,2660,30,Passenger Car,41,Not Deployed,180,0,Male,86,157,280,205,4.396
18044,2580,4,-23,160,1,2010,1980,30,Truck (<=10000 lbs.),50,Not Deployed,160,0,Female,70,174,351,115,6.1074
18045,1570,0,-35,497,3,2008,1640,45,Passenger Car,26,Deployed,173,0,Female,113,153,285,135,4.3605
18046,1500,-19,-3,403,2,2010,1970,30,Passenger Car,43,Not Deployed,157,0,Female,54,158,278,215,4.3924
18047,1350,-12,-20,749,4,2010,2390,30,Passenger Car,30,Deployed,188,1,Male,84,151,264,185,3.9864
18048,1470,0,-26,105,2,2009,1810,30,Passenger Car,27,Deployed,173,1,Female,86,157,280,135,4.396
18049,2060,29,-4,243,1,2010,1650,30,Truck (<=10000 lbs.),21,Deployed,160,0,Female,52,169,300,145,5.07
18050,1230,-6,-18,129,2,2011,1900,30,Passenger Car,76,Not Deployed,173,0,Female,91,147,261,155,3.8367
18051,1970,5,26,364,3,2009,1750,30,Truck (<=10000 lbs.),54,Not Deployed,173,1,Male,75,170,278,325,4.726
18052,2060,0,-20,374,3,2010,1950,45,Truck (<=10000 lbs.),31,Deployed,175,0,Male,73,169,300,135,5.07
18053,1200,0,-6,793,3,2011,1090,45,Passenger Car,73,Not Deployed,175,1,Male,118,150,270,165,4.05
18054,2040,0,-32,747,3,2010,1600,45,Truck (<=10000 lbs.),33,Deployed,185,0,Male,100,165,308,135,5.082
18055,1830,-12,-14,554,4,2010,1310,35,Truck (<=6000 lbs.),30,Not Deployed,180,0,Male,63,161,326,175,5.2486
18056,1250,0,-23,259,3,2010,1970,50,Passenger Car,27,Not Deployed,157,0,Female,50,149,270,135,4.023
18057,1830,0,-9,64,5,2010,1630,50,Truck (<=6000 lbs.),50,Deployed,160,1,Female,95,158,276,135,4.3608
18058,1300,0,-46,1360,2,2010,1330,45,Passenger Car,28,Deployed,185,1,Male,84,152,264,135,4.0128
18059,1610,12,-41,274,5,2010,2100,40,Truck (<=6000 lbs.),20,Deployed,180,0,Male,68,148,320,105,4.736
18060,1250,-2,-24,552,2,2011,1630,35,Passenger Car,46,Deployed,152,1,Female,68,150,270,135,4.05
18061,1280,5,13,137,2,2009,1750,50,Passenger Car,26,Not Deployed,173,0,Female,66,150,260,335,3.9
18062,1840,16,-11,76,3,2011,1880,45,Truck (<=6000 lbs.),57,Not Deployed,165,0,Female,64,161,270,105,4.347
18063,1440,-4,-25,117,2,2010,1490,50,Passenger Car,76,Deployed,185,1,Male,68,153,278,145,4.2534
18064,1710,4,-11,154,5,2011,1510,35,Truck (<=6000 lbs.),51,Not Deployed,173,1,Female,150,159,286,55,4.5474
18065,1560,-9,-11,145,2,2009,1660,50,Truck (<=6000 lbs.),21,Not Deployed,168,0,Male,50,152,269,175,4.0888
18066,1550,0,-6,317,2,2008,1630,25,Passenger Car,84,Not Deployed,173,1,Male,88,153,285,165,4.3605
18067,1450,2,-10,23,2,2010,1200,40,Passenger Car,23,Deployed,157,1,Female,82,153,258,125,3.9474
18068,1490,-13,-35,1255,3,2009,1820,40,Passenger Car,66,Deployed,168,2,Male,73,157,274,155,4.3018
18069,1820,19,-22,517,3,2011,1490,40,Passenger Car,75,Deployed,180,0,Male,94,159,293,95,4.6587
18070,2030,17,-3,603,2,2011,1740,25,Truck (<=10000 lbs.),28,Deployed,180,1,Male,79,173,300,55,5.19
18071,1060,0,-24,352,3,2010,1530,40,Passenger Car,71,Deployed,178,0,Female,109,146,250,135,3.65
18072,1600,-4,-25,224,2,2010,1570,25,Passenger Car,31,Deployed,157,0,Female,52,151,276,145,4.1676
18073,1060,-23,-19,500,2,2010,1330,50,Passenger Car,88,Deployed,165,1,Male,73,146,250,185,3.65
18074,1480,28,-24,751,2,2011,1350,25,Passenger Car,48,Deployed,155,1,Female,150,158,278,85,4.3924
18075,1430,-10,-2,67,6,2008,1200,40,Truck (<=6000 lbs.),57,Not Deployed,157,0,Female,73,147,252,325,3.7044
18076,1830,0,-29,173,5,2010,1480,40,Truck (<=6000 lbs.),59,Deployed,165,4,Female,82,160,282,135,4.512
18077,1540,7,-41,1176,2,2008,1050,35,Passenger Car,54,Deployed,157,3,Female,132,156,277,125,4.3212
18078,1930,5,-27,594,5,2008,1430,40,Truck (<=6000 lbs.),40,Deployed,152,1,Female,64,161,279,125,4.4919
18079,1520,0,12,123,4,2011,1570,45,Passenger Car,50,Not Deployed,168,1,Female,64,153,278,315,4.2534
18080,1620,27,-13,77,2,2008,1200,30,Passenger Car,69,Not Deployed,168,0,Female,64,157,280,125,4.396
18081,1200,0,-53,162,2,2010,1620,55,Passenger Car,71,Deployed,160,0,Female,64,150,270,95,4.05
18082,1650,-13,-8,355,2,2009,1350,35,Passenger Car,17,Not Deployed,160,1,Female,61,164,287,215,4.7068
18083,1570,1,6,35,2,2011,1680,35,Passenger Car,72,Not Deployed,168,0,Male,83,158,278,205,4.3924
18084,1630,18,-3,288,4,2011,2400,40,Passenger Car,78,Not Deployed,152,0,Female,64,155,273,55,4.2315
18085,1570,4,-23,260,2,2010,1540,25,Truck (<=6000 lbs.),76,Deployed,175,0,Male,129,161,325,125,5.2325
18086,1490,-9,-8,223,5,2010,1710,50,Passenger Car,41,Not Deployed,178,1,Male,91,156,273,185,4.2588
18087,1480,-22,-8,556,2,2010,1480,25,Passenger Car,19,Not Deployed,152,0,Female,43,158,278,205,4.3924
18088,1410,-8,-43,2428,3,2011,1400,40,Passenger Car,42,Not Deployed,178,0,Male,88,151,264,145,3.9864
18089,1820,6,-18,223,2,2008,1500,35,Truck (<=6000 lbs.),47,Not Deployed,183,1,Male,112,153,320,75,4.896
18090,1450,2,-11,118,3,2011,1490,35,Passenger Car,69,Not Deployed,175,0,Male,95,160,280,125,4.48
18091,2170,14,-12,272,4,2009,1800,35,Truck (<=10000 lbs.),49,Not Deployed,170,3,Female,77,171,302,85,5.1642
18092,1120,-2,-5,22,4,2010,1170,35,Passenger Car,31,Not Deployed,175,0,Female,59,150,250,155,3.75
18093,1500,16,-28,518,6,2010,2060,35,Passenger Car,23,Deployed,175,2,Male,70,158,278,105,4.3924
18094,1350,0,-36,485,2,2009,2700,25,Passenger Car,26,Deployed,168,0,Male,66,152,264,135,4.0128
18095,2700,0,-18,629,2,2009,1350,25,Truck (<=10000 lbs.),47,Deployed,180,0,Male,75,174,391,135,6.8034
18096,2000,-15,-7,183,2,2010,1210,55,Passenger Car,33,Deployed,182,1,Male,134,165,312,195,5.148
18097,1150,-3,-11,125,3,2011,2240,40,Passenger Car,83,Not Deployed,160,1,Female,62,148,260,135,3.848
18098,1180,6,-35,373,3,2010,1150,35,Passenger Car,28,Deployed,163,0,Female,72,151,265,125,4.0015
18099,1260,14,-61,446,2,2010,2420,25,Passenger Car,35,Deployed,157,2,Female,122,148,262,105,3.8776
18100,1280,9,-21,185,6,2010,1900,55,Passenger Car,68,Not Deployed,152,0,Female,82,150,260,125,3.9
18101,2390,0,-22,1190,2,2011,1520,25,Truck (<=10000 lbs.),27,Deployed,157,3,Female,63,158,295,55,4.7068
18102,1500,0,27,610,4,2009,1710,55,Truck (<=6000 lbs.),59,Not Deployed,170,0,Male,64,148,262,315,3.8776
18103,1540,2,-21,486,3,2011,1300,55,Passenger Car,77,Deployed,183,0,Male,91,156,274,135,4.2744
18104,1480,3,-8,363,2,2011,1980,25,Passenger Car,47,Not Deployed,178,1,Male,79,157,278,155,4.3646
18105,1270,3,-19,445,6,2011,1840,35,Passenger Car,32,Not Deployed,160,1,Female,59,156,267,125,4.1676
18106,1450,14,-18,199,5,2011,1190,25,Passenger Car,26,Deployed,168,1,Female,59,160,280,115,4.48
18107,1190,-17,-14,611,5,2008,1450,25,Passenger Car,21,Deployed,163,1,Female,57,146,261,175,3.8106
18108,1300,16,-31,174,5,2010,2120,35,Passenger Car,24,Deployed,150,1,Female,82,152,264,125,4.0128
18109,1490,0,-13,113,2,2011,2010,35,Passenger Car,53,Deployed,163,1,Male,74,156,273,135,4.2588
18110,1490,12,-32,1107,4,2010,1550,30,Passenger Car,28,Deployed,168,2,Female,79,155,273,115,4.2315
18111,1860,5,-41,2052,4,2009,1580,55,Passenger Car,83,Deployed,175,2,Male,120,157,280,135,4.396
18112,1260,-18,-50,1341,2,2011,1530,35,Passenger Car,23,Deployed,178,1,Male,66,152,260,155,3.952
18113,1540,-7,-20,285,2,2011,1900,25,Passenger Car,38,Deployed,152,2,Female,52,157,275,155,4.3175
18114,2130,12,-12,843,2,2008,2250,35,Truck (<=10000 lbs.),47,Not Deployed,173,0,Male,95,166,284,135,4.7144
18115,1530,10,-28,557,4,2011,1390,45,Passenger Car,33,Deployed,160,1,Female,73,151,276,115,4.1676
18116,1720,8,-21,200,2,2009,2100,25,Truck (<=6000 lbs.),57,Deployed,170,0,Female,82,157,289,115,4.5373
18117,1990,-7,-8,163,2,2010,1880,35,Truck (<=10000 lbs.),45,Deployed,168,0,Female,73,169,300,175,5.07
18118,1470,2,-7,172,4,2009,1400,40,Passenger Car,29,Deployed,168,1,Female,88,151,258,135,3.8958
18119,1100,8,-14,220,2,2010,1220,35,Passenger Car,70,Not Deployed,165,0,Female,61,146,250,105,3.65
18120,1480,6,-32,1070,4,2011,1840,35,Passenger Car,39,Deployed,180,4,Male,79,157,278,125,4.3646
18121,1570,15,-13,363,2,2009,1530,25,Passenger Car,46,Not Deployed,168,1,Female,73,152,285,105,4.332
18122,1520,-28,-42,1044,2,2009,1870,35,Passenger Car,40,Deployed,178,1,Male,100,156,270,165,4.212
18123,1310,3,-11,165,2,2009,1540,35,Passenger Car,59,Not Deployed,160,0,Female,77,144,255,125,3.672
18124,1570,9,-7,714,2,2011,2440,35,Truck (<=6000 lbs.),23,Not Deployed,160,1,Male,97,160,264,115,4.224
18125,1550,6,-2,46,2,2009,1940,35,Passenger Car,23,Not Deployed,175,1,Male,64,153,285,65,4.3605
18126,1390,0,12,75,2,2010,1500,55,Passenger Car,58,Not Deployed,175,1,Male,77,151,262,315,3.9562
18127,2420,4,-12,292,5,2011,1260,45,Truck (<=10000 lbs.),42,Not Deployed,178,0,Male,84,173,351,125,6.0723
18128,1560,3,-19,443,7,2010,1140,40,Passenger Car,20,Deployed,183,0,Male,73,156,273,125,4.2588
18129,1660,0,48,392,4,2011,1490,35,Passenger Car,57,Not Deployed,178,0,Male,95,151,271,315,4.0921
18130,1540,0,-17,111,2,2009,1650,35,Truck (<=6000 lbs.),49,Not Deployed,157,0,Female,84,154,262,135,4.0348
18131,1630,9,-18,789,4,2009,1790,40,Passenger Car,26,Deployed,188,2,Male,100,157,281,135,4.4117
18132,1520,12,-8,1146,7,2010,3030,40,Truck (<=6000 lbs.),49,Not Deployed,160,1,Female,66,155,263,95,4.0765
18133,1700,0,-16,137,2,2010,1520,35,Passenger Car,17,Not Deployed,165,0,Female,86,162,285,135,4.617
18134,1150,6,-16,149,2,2009,1810,25,Passenger Car,67,Not Deployed,157,4,Female,113,144,248,115,3.5712
18135,2110,3,-15,183,4,2009,1840,35,Truck (<=6000 lbs.),78,Not Deployed,183,1,Male,88,158,285,125,4.503
18136,1490,-11,9,202,2,2009,1240,40,Passenger Car,74,Not Deployed,170,0,Male,73,157,280,265,4.396
18137,1540,2,10,78,2,2011,1940,65,Truck (<=6000 lbs.),42,Not Deployed,157,1,Female,109,154,262,325,4.0348
18138,1430,2,-16,488,2,2010,1710,25,Passenger Car,21,Not Deployed,152,0,Female,73,156,272,135,4.2432
18139,1500,17,3,191,4,2009,1540,40,Passenger Car,49,Not Deployed,180,1,Male,134,150,260,35,3.9
18140,1270,0,-23,254,2,2011,1410,35,Passenger Car,57,Deployed,157,1,Female,57,156,270,135,4.212
18141,1430,-3,-20,498,4,2009,2580,40,Truck (<=6000 lbs.),31,Deployed,185,0,Male,98,150,263,145,3.945
18142,1500,0,-9,348,4,2011,1720,40,Truck (<=6000 lbs.),23,Not Deployed,173,0,Female,88,153,262,115,4.0086
18143,1480,10,-8,146,2,2009,1500,15,Truck (<=6000 lbs.),63,Not Deployed,160,1,Female,53,152,262,85,3.9824
18144,1840,2,-12,138,2,2011,1170,35,Truck (<=6000 lbs.),34,Not Deployed,163,0,Female,109,161,270,125,4.347
18145,2200,-8,-13,285,3,2011,1570,25,Truck (<=10000 lbs.),75,Not Deployed,173,0,Male,91,174,356,165,6.1944
18146,1040,46,-26,642,1,2010,1710,40,Passenger Car,22,Deployed,173,2,Female,86,146,246,75,3.5916
18147,1970,-12,-15,386,2,2009,2120,35,Passenger Car,79,Not Deployed,168,0,Male,100,163,299,175,4.8737
18148,1270,2,-14,107,4,2011,1500,40,Passenger Car,76,Deployed,168,1,Male,54,156,270,125,4.212
18149,1500,-11,-4,277,4,2011,1270,40,Passenger Car,63,Not Deployed,168,0,Male,85,157,278,205,4.3646
18150,2120,-8,-22,1113,2,2009,1500,25,Truck (<=10000 lbs.),63,Deployed,185,0,Male,145,157,278,155,4.3646
18151,1170,0,-67,2612,4,2010,1890,55,Passenger Car,51,Deployed,178,5,Male,77,146,250,135,3.65
18152,1680,17,-21,519,6,2009,1570,50,Passenger Car,64,Deployed,175,0,Male,84,150,285,95,4.275
18153,1480,3,-8,58,3,2010,1310,45,Passenger Car,67,Not Deployed,163,1,Female,54,155,273,155,4.2315
18154,1280,-17,-6,102,3,2009,1440,35,Passenger Car,24,Not Deployed,170,2,Female,57,150,260,205,3.9
18155,1750,0,-25,151,7,2011,1750,55,Passenger Car,62,Deployed,175,0,Male,98,157,295,125,4.6315
18156,1570,12,-20,1277,3,2009,1480,45,Passenger Car,27,Deployed,163,2,Female,68,153,285,135,4.3605
18157,1500,-114,-20,1104,6,2010,3020,55,Passenger Car,25,Not Deployed,178,3,Male,102,151,264,215,3.9864
18158,1840,-4,-22,460,4,2010,2040,30,Passenger Car,75,Deployed,175,1,Male,100,157,284,145,4.4588
18159,1180,16,-27,706,4,2011,1730,55,Passenger Car,42,Deployed,165,1,Female,64,151,265,105,4.0015
18160,1630,0,-74,4082,2,2008,1320,25,Passenger Car,25,Deployed,168,2,Male,66,157,281,135,4.4117
18161,1090,-5,-5,221,1,2011,2060,55,Truck (<=10000 lbs.),78,Deployed,188,0,Male,102,174,357,185,6.2118
18162,1480,9,-15,169,3,2011,1300,45,Passenger Car,44,Deployed,188,0,Male,109,154,273,105,4.2042
18163,1650,-4,-24,455,2,2010,1620,50,Passenger Car,27,Deployed,193,1,Male,86,152,285,145,4.332
18164,1860,-5,-27,151,5,2010,970,55,Passenger Car,31,Deployed,178,0,Male,91,159,305,145,4.8495
18165,1470,-4,22,394,2,2008,2120,55,Passenger Car,26,Not Deployed,163,0,Female,82,150,258,305,3.87
18166,2070,-4,-23,265,2,2011,1440,40,Truck (<=10000 lbs.),51,Deployed,178,2,Male,104,172,277,125,4.7644
18167,1310,-23,-13,448,4,2010,1800,45,Passenger Car,65,Not Deployed,173,3,Male,104,153,265,195,4.0545
18168,1800,6,-16,229,4,2010,1310,45,Passenger Car,32,Deployed,168,0,Male,59,155,277,115,4.2935
18169,1500,-19,-22,1459,4,2010,1360,40,Truck (<=6000 lbs.),42,Deployed,165,1,Female,68,156,266,175,4.1496
18170,2020,-13,-16,535,2,2008,1630,30,Truck (<=6000 lbs.),46,Not Deployed,173,1,Female,109,170,269,175,4.573
18171,1190,0,-10,156,2,2011,1460,70,Passenger Car,29,Not Deployed,170,0,Male,73,147,262,135,3.8514
18172,1540,4,-24,234,2,2008,1280,45,Truck (<=6000 lbs.),45,Deployed,168,0,Female,45,156,262,95,4.0872
18173,1490,-5,-21,95,2,2008,1190,55,Passenger Car,65,Deployed,160,1,Female,64,157,280,125,4.396
18174,1750,5,31,862,3,2008,1990,55,Truck (<=6000 lbs.),41,Deployed,157,1,Female,57,155,271,325,4.2005
18175,1570,-26,-10,241,1,2009,1310,55,Passenger Car,58,Not Deployed,160,0,Male,102,153,285,205,4.3605
18176,1870,3,6,407,2,2009,1660,35,Passenger Car,56,Deployed,155,1,Female,91,166,287,135,4.7642
18177,1650,0,-30,536,4,2008,1360,45,Passenger Car,51,Not Deployed,170,1,Female,53,165,287,135,4.7355
18178,1480,-4,-11,64,4,2009,1630,45,Truck (<=6000 lbs.),78,Deployed,178,1,Male,100,152,262,155,3.9824
18179,1490,-16,-3,272,4,2010,1450,25,Passenger Car,17,Not Deployed,152,1,Female,45,156,273,215,4.2588
18180,1370,0,-27,180,4,2011,1520,35,Passenger Car,23,Deployed,180,0,Male,59,151,265,135,4.0015
18181,1470,26,-5,717,3,2011,1480,45,Truck (<=6000 lbs.),18,Not Deployed,168,1,Female,64,154,262,55,4.0348
18182,1940,-10,-16,318,4,2011,1780,30,Truck (<=6000 lbs.),22,Deployed,163,0,Female,55,166,282,165,4.6812
18183,1730,0,12,179,3,2010,2020,65,Passenger Car,21,Not Deployed,165,0,Female,45,150,285,315,4.275
18184,1660,12,60,120,2,2010,2690,50,Passenger Car,49,Not Deployed,160,0,Female,54,152,273,325,4.1496
18185,1190,-20,-35,706,4,2008,1580,50,Passenger Car,53,Deployed,168,2,Female,83,147,261,165,3.8367
18186,1510,-11,-6,140,2,2009,1310,25,Passenger Car,18,Not Deployed,170,0,Female,52,154,285,195,4.389
18187,1280,0,-10,1129,6,2010,2100,35,Passenger Car,30,Not Deployed,175,0,Male,55,151,260,165,3.926
18188,2100,-3,-15,159,2,2010,1180,55,Truck (<=10000 lbs.),66,Deployed,168,1,Female,51,156,289,145,4.5084
18189,1610,-32,-6,849,5,2011,1750,45,Truck (<=6000 lbs.),55,Not Deployed,165,0,Female,72,155,262,215,4.061
18190,1070,0,-18,81,5,2009,1530,35,Passenger Car,48,Not Deployed,162,1,Female,98,147,250,135,3.675
